p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.34137123876238e-43,0.638581269934435,0.667,0.336,7.55574383098538e-39,7,AAEL025611
1.36859684556423e-42,0.59361864649892,0.747,0.456,1.63068314148978e-38,7,AAEL013684
6.8357970853458e-42,0.452166757604738,0.854,0.676,8.14485222718952e-38,7,AAEL006035
4.91086168596206e-40,0.546176230920751,0.766,0.509,5.85129169882379e-36,7,AAEL014519
1.61950853536013e-38,0.647133328643677,0.613,0.291,1.92964441988159e-34,7,AAEL019845
5.13723962130815e-38,0.330095106939361,0.916,0.806,6.12102100878866e-34,7,AAEL019596
1.0170651609954e-37,0.516044956230448,0.291,0.076,1.21183313932602e-33,7,AAEL025294
1.26474030281863e-37,0.57660227239923,0.406,0.136,1.5069380708084e-33,7,AAEL007268
1.28385631873826e-37,0.505097679634577,0.805,0.594,1.52971480377664e-33,7,AAEL012539
2.41235209095065e-36,0.627873299747208,0.54,0.244,2.8743175163677e-32,7,AAEL000747
4.08481894434148e-35,0.460920535564152,0.257,0.062,4.86706177218288e-31,7,AAEL014311
1.43310889941659e-34,0.570534907142475,0.705,0.441,1.70754925365486e-30,7,AAEL013159
9.10689153979723e-34,0.623657339021695,0.498,0.227,1.08508612696684e-29,7,AAEL025762
1.05305587639461e-32,0.578523736999233,0.586,0.266,1.25471607672418e-28,7,AAEL020614
2.32208772777247e-31,0.523739747240608,0.701,0.465,2.7667675276409e-27,7,AAEL004236
4.0276926834403e-31,0.594846544302991,0.49,0.226,4.79899583231912e-27,7,AAEL013309
7.29310797590167e-31,0.584069598609008,0.54,0.275,8.68973815328685e-27,7,AAEL028132
1.16511547220554e-30,0.595904977013293,0.559,0.306,1.3882350851329e-26,7,AAEL027597
1.70754969619779e-30,0.46454609443301,0.291,0.088,2.03454546301967e-26,7,AAEL000427
5.76556776390636e-30,0.600881238249961,0.571,0.317,6.86967399069443e-26,7,AAEL004731
3.13206784659723e-29,0.578609095241032,0.418,0.169,3.7318588392206e-25,7,AAEL002049
3.20494960604523e-29,0.413511641796653,0.793,0.625,3.8186974556029e-25,7,AAEL004389
8.34482015669243e-29,0.552250300534582,0.552,0.264,9.94285321669903e-25,7,AAEL011644
2.09408075130271e-28,0.578578460397882,0.456,0.206,2.49509721517718e-24,7,AAEL020936
2.30287636960005e-28,0.364109735081177,0.812,0.691,2.74387719437846e-24,7,AAEL008528
3.35048791166061e-28,0.284465144859182,0.858,0.773,3.99210634674362e-24,7,AAEL002083
1.22627778850005e-27,0.564295021865806,0.444,0.199,1.46110998499781e-23,7,AAEL022750
1.69375769012662e-27,0.414251751058405,0.762,0.593,2.01811228778587e-23,7,AAEL005305
2.9728432418166e-27,0.474886731036581,0.322,0.11,3.54214272262448e-23,7,AAEL016972
3.89082926878611e-27,0.577948136337093,0.479,0.236,4.63592307375866e-23,7,AAEL022913
3.59678929804329e-26,0.532230663957925,0.418,0.181,4.28557444861858e-22,7,AAEL019619
1.04341605395966e-25,0.442044646140589,0.728,0.534,1.24323022829294e-21,7,AAEL007915
2.30041396671981e-25,0.532910123598405,0.467,0.223,2.74094324134665e-21,7,AAEL020955
2.56708379717549e-25,0.435388251438831,0.755,0.543,3.05868034433459e-21,7,AAEL012412
3.20833683669753e-25,0.507003335834488,0.502,0.227,3.82273334092511e-21,7,AAEL011643
1.33890083362175e-24,0.523667214943554,0.529,0.29,1.59530034326031e-20,7,AAEL010260
1.48705182977176e-24,0.482360433382579,0.36,0.145,1.77182225517306e-20,7,AAEL012519
2.15941674447831e-24,0.485392565409311,0.632,0.399,2.57294505104591e-20,7,AAEL013063
3.44720631765605e-23,0.348283861337547,0.774,0.627,4.10734632748719e-19,7,AAEL019776
8.85606526810882e-23,0.363975199800113,0.257,0.083,1.05520017669517e-18,7,AAEL019575
2.37406004514345e-22,0.501892520184026,0.517,0.283,2.82869254378842e-18,7,AAEL018280
2.79897085246479e-22,0.346513334754267,0.77,0.63,3.3349737707118e-18,7,AAEL000523
3.64934864177947e-22,0.486018741657242,0.372,0.163,4.34819890668024e-18,7,AAEL028056
4.19951270847132e-22,0.415479694445086,0.253,0.085,5.00371939214357e-18,7,AAEL000984
5.03363806460211e-22,0.275974002035079,0.82,0.752,5.99757975397342e-18,7,AAEL019444
1.05841836903821e-21,0.451145087437755,0.636,0.416,1.26110548670903e-17,7,AAEL001356
1.62281270534677e-21,0.482220522586726,0.391,0.179,1.93358133842067e-17,7,AAEL004227
2.1580073682576e-21,0.467598285914598,0.387,0.173,2.57126577927893e-17,7,AAEL000967
2.55217914976746e-21,0.399086089075312,0.697,0.526,3.04092145694792e-17,7,AAEL009294
2.84111739690088e-21,0.432614498940685,0.314,0.123,3.3851913784074e-17,7,AAEL001946
3.90970162765166e-21,0.297049296706133,0.835,0.737,4.65840948934695e-17,7,AAEL025097
4.99441982716414e-21,0.39920006981278,0.264,0.093,5.95085122406608e-17,7,AAEL010223
2.51834162089146e-20,0.472220240065115,0.544,0.338,3.00060404129218e-16,7,AAEL012083
9.07281852083372e-20,0.436790378234519,0.337,0.143,1.08102632675734e-15,7,AAEL000644
1.67484657753821e-19,0.435836366046274,0.345,0.151,1.99557969713678e-15,7,AAEL019418
1.77652878245819e-19,0.465776414136945,0.418,0.212,2.11673404429893e-15,7,AAEL006905
4.79118975570795e-19,0.444868764941136,0.552,0.342,5.70870259392602e-15,7,AAEL011900
5.19423884095105e-19,0.422481530257444,0.326,0.139,6.18893557899318e-15,7,AAEL006922
7.37376954948744e-19,0.402969421889526,0.264,0.101,8.78584641821428e-15,7,AAEL002463
1.31770964368305e-18,0.453203853219519,0.544,0.335,1.57005104044835e-14,7,AAEL001549
1.33105020687394e-18,0.447687105949139,0.563,0.342,1.5859463214903e-14,7,AAEL008334
1.84293197853996e-18,0.30149379360342,0.751,0.642,2.19585345243037e-14,7,AAEL012751
2.62794691851887e-18,0.371455635022209,0.264,0.101,3.13119875341524e-14,7,AAEL012161
4.33228448908175e-18,0.439085137907637,0.586,0.386,5.16191696874091e-14,7,AAEL019422
2.07332646333361e-17,0.430018928558242,0.322,0.147,2.470368481062e-13,7,AAEL007114
3.62420687194326e-17,0.450390478387327,0.452,0.249,4.3182424879204e-13,7,AAEL008471
5.67161214206737e-17,0.442130423848488,0.418,0.224,6.75772586727327e-13,7,AAEL024710
5.88235511546395e-17,0.416028400157198,0.548,0.353,7.0088261200753e-13,7,AAEL004534
1.12793590237244e-16,0.428917574571385,0.567,0.352,1.34393562767676e-12,7,AAEL019461
1.51867251097829e-16,0.399391665156714,0.594,0.413,1.80949829683064e-12,7,AAEL018699
1.85209186001355e-16,0.402769607915008,0.582,0.399,2.20676745120615e-12,7,AAEL001798
6.13000587009961e-16,0.417302274601387,0.379,0.189,7.30390199422368e-12,7,AAEL019432
6.61621265640931e-16,0.382982590039751,0.272,0.117,7.88321738011169e-12,7,AAEL014296
6.7335679837593e-16,0.418447823884963,0.356,0.179,8.02304625264921e-12,7,AAEL027751
1.99530216204857e-15,0.314409976905326,0.693,0.579,2.37740252608087e-11,7,AAEL019580
3.4948406087896e-15,0.381767824153361,0.567,0.41,4.16410258537281e-11,7,AAEL022046
5.07218774536595e-15,0.395147347023674,0.425,0.237,6.04351169860353e-11,7,AAEL007651
5.80222522597391e-15,0.397993609114311,0.33,0.162,6.91335135674792e-11,7,AAEL018144
6.81168478469772e-15,0.397396489321527,0.333,0.166,8.11612242096733e-11,7,AAEL020625
4.84654497990982e-14,0.39489795729793,0.464,0.291,5.77465834356256e-10,7,AAEL003896
8.77910611975871e-14,0.330404823132672,0.287,0.131,1.04603049416925e-09,7,AAEL025597
4.74818406097213e-13,0.280262906733721,0.713,0.575,5.6574613086483e-09,7,AAEL000079
4.77247782941953e-12,0.339392669183474,0.559,0.412,5.68640733375337e-08,7,AAEL000589
4.97192753287185e-12,0.372369204828802,0.364,0.209,5.92405165541681e-08,7,AAEL003952
1.45983964405561e-11,0.364540300198759,0.448,0.292,1.73939893589226e-07,7,AAEL012206
2.1371810494828e-11,0.363383631922996,0.398,0.242,2.54645122045876e-07,7,AAEL010047
2.53963019723192e-11,0.341261764131724,0.563,0.42,3.02596938000183e-07,7,AAEL025226
4.19158032221258e-11,0.349214673368666,0.406,0.25,4.99426795391629e-07,7,AAEL019704
5.87374950759503e-11,0.321495301527769,0.307,0.164,6.99857253829948e-07,7,AAEL020095
6.92874578674738e-11,0.352552099294735,0.398,0.244,8.2556006049095e-07,7,AAEL020132
8.91605471222011e-11,0.329809394245907,0.322,0.176,1.06234791896103e-06,7,AAEL007990
1.95722641603403e-10,0.327116693390863,0.33,0.187,2.33203527470454e-06,7,AAEL010256
2.26473834320499e-10,0.273793169089872,0.678,0.547,2.69843573592875e-06,7,AAEL019861
2.37517292792305e-10,0.383973406857332,0.28,0.153,2.83001854362032e-06,7,AAEL014765
6.31293917225271e-10,0.310856795473664,0.544,0.404,7.52186702373911e-06,7,AAEL018248
1.11343277310829e-09,0.31508814335248,0.513,0.384,1.32665514915853e-05,7,AAEL028237
2.26293925842376e-09,0.322885219697084,0.291,0.163,2.69629212641191e-05,7,AAEL010286
4.40822360966494e-09,0.311508743443801,0.398,0.258,5.25239843091577e-05,7,AAEL019932
1.18370996288793e-08,0.304641511809008,0.372,0.236,0.000141039042078097,7,AAEL009074
1.32120148525293e-08,0.315771127368494,0.395,0.265,0.000157421156967886,7,AAEL019446
1.46566994826833e-08,0.250650763115365,0.598,0.527,0.000174634574336171,7,AAEL017462
1.4808102230117e-08,0.299726658713755,0.284,0.163,0.000176438538071844,7,AAEL011012
5.00524098390793e-08,0.264725779287662,0.513,0.404,0.00059637446323263,7,AAEL013653
1.79503134570874e-07,0.283653896631837,0.349,0.224,0.00213877984841197,7,AAEL005766
4.13236250118139e-07,0.259117260073104,0.437,0.308,0.00492370992015762,7,AAEL021572
4.83974793620955e-07,0.2643739582506,0.295,0.185,0.00576655966599368,7,AAEL007633
5.52435853455785e-07,0.296957588657705,0.375,0.266,0.00658227319392568,7,AAEL018273
7.26009018706383e-07,0.254653659868128,0.444,0.318,0.00865039745788655,7,AAEL019814
1.16493397988371e-06,0.265642468400562,0.387,0.275,0.0138801883703144,7,AAEL025569
1.9923984131325e-06,0.273306446091277,0.398,0.292,0.0237394270924738,7,AAEL010513
4.79781018835062e-06,0.255690904526249,0.46,0.367,0.0571659083941976,7,AAEL001808
1.87535417252413e-176,1.23697212138444,0.784,0.139,2.23448449656251e-172,8,AAEL007120
3.08454838175603e-150,1.07082917824249,0.604,0.09,3.67523939686231e-146,8,AAEL014125
2.79033024371308e-127,0.760856177253253,0.282,0.02,3.32467848538413e-123,8,AAEL020573
2.86203882070054e-75,0.927953356847714,0.652,0.193,3.41011925486469e-71,8,AAEL001500
2.77673569544301e-63,0.90046364523438,0.731,0.305,3.30848058112034e-59,8,AAEL002456
1.66323456447263e-43,0.515553574343126,0.899,0.674,1.98174398356914e-39,8,AAEL019572
9.48526836213917e-37,0.537843775752057,0.841,0.603,1.13016972534888e-32,8,AAEL002571
1.04668290121257e-35,0.718999130118343,0.608,0.297,1.24712267679477e-31,8,AAEL008827
8.61220507775483e-35,0.630894784335242,0.652,0.343,1.02614423501449e-30,8,AAEL004305
5.0197335765208e-33,0.507977247652293,0.881,0.607,5.98101255642453e-29,8,AAEL027655
6.31776282716402e-30,0.265548522422915,0.991,0.902,7.52761440856593e-26,8,AAEL019863
7.29113281860162e-30,0.592744726369345,0.441,0.178,8.68738475336383e-26,8,AAEL026297
4.88257196304814e-29,0.523767441800566,0.762,0.515,5.81758449397185e-25,8,AAEL002859
1.18676328788069e-27,0.620513513262973,0.621,0.341,1.41402845750984e-23,8,AAEL011981
3.17942739697067e-24,0.598025562046561,0.648,0.391,3.78828774349055e-20,8,AAEL001867
1.48812031051665e-23,0.523197271858659,0.709,0.44,1.77309534998058e-19,8,AAEL012384
4.1384922997327e-23,0.374122503454909,0.925,0.755,4.93101357513151e-19,8,AAEL019878
1.57097990953408e-22,0.273938496300938,0.952,0.854,1.87182256220985e-18,8,AAEL001196
3.29369686888036e-22,0.299009922347992,0.899,0.807,3.92443981927095e-18,8,AAEL023810
1.35944948898693e-21,0.398383139353619,0.824,0.668,1.61978406612793e-17,8,AAEL019464
2.23460544530298e-20,0.522769462392462,0.366,0.164,2.6625323880785e-16,8,AAEL019519
3.51490998860934e-20,0.275418661175479,0.96,0.841,4.18801525142803e-16,8,AAEL019474
5.41631921198884e-19,0.268401972771689,0.916,0.804,6.45354434108471e-15,8,AAEL002410
7.56912167484124e-19,0.418592792981521,0.74,0.512,9.01860847557334e-15,8,AAEL024952
1.22250385894532e-18,0.293168222576915,0.868,0.764,1.45661334793334e-14,8,AAEL009327
2.65855332939031e-18,0.30675508355476,0.877,0.716,3.16766629196856e-14,8,AAEL019841
1.13486474640227e-17,0.276384045343658,0.938,0.798,1.35219134533831e-13,8,AAEL008916
1.77370756781908e-17,0.480604370788366,0.467,0.253,2.11337256705644e-13,8,AAEL026392
1.09463223518803e-16,0.515224000613451,0.626,0.48,1.30425430822653e-12,8,AAEL005649
4.50563238046972e-16,0.358946757554427,0.758,0.594,5.36846098132967e-12,8,AAEL007664
1.05433220470964e-15,0.379916280002445,0.731,0.546,1.25623682191154e-11,8,AAEL005978
1.07719444969518e-15,0.456990736864356,0.555,0.372,1.28347718681181e-11,8,AAEL000324
1.57972646093146e-15,0.380122837542593,0.678,0.517,1.88224407819983e-11,8,AAEL027203
4.75188621698937e-15,0.414925897393471,0.568,0.382,5.66187242754283e-11,8,AAEL007876
7.64680750420466e-15,0.593026651773435,0.37,0.198,9.11117114125985e-11,8,AAEL027067
3.48495578177002e-13,0.375341623230326,0.652,0.51,4.15232481397897e-09,8,AAEL005674
4.09073162129184e-13,0.311939580838752,0.7,0.562,4.87410672676923e-09,8,AAEL004307
1.40337430540193e-12,0.395788921133583,0.361,0.189,1.67212048488641e-08,8,AAEL003551
3.48455410006622e-12,0.463445061164394,0.357,0.195,4.15184621022891e-08,8,AAEL020499
4.86971931157254e-12,0.378861042529179,0.366,0.193,5.80227055973868e-08,8,AAEL024086
4.96908674734744e-12,0.356974025021965,0.595,0.459,5.92066685946447e-08,8,AAEL006432
9.55038103734743e-12,0.312570260599461,0.705,0.568,1.13792790059995e-07,8,AAEL005463
2.52793462633054e-11,0.373314625945085,0.467,0.312,3.01203410727283e-07,8,AAEL029068
3.91736628305331e-11,0.300835826265521,0.718,0.582,4.66754192625802e-07,8,AAEL019702
4.0225194179782e-11,0.397741364957308,0.493,0.329,4.79283188652102e-07,8,AAEL024884
1.04161422775149e-10,0.374502620280321,0.405,0.249,1.2410833523659e-06,8,AAEL000433
1.58781225694591e-10,0.331962597719889,0.507,0.35,1.89187830415106e-06,8,AAEL021755
5.95524772706576e-10,0.376339762824705,0.564,0.477,7.09567766679885e-06,8,AAEL000498
9.3741937424464e-10,0.403882687791257,0.476,0.357,1.11693518441249e-05,8,AAEL023100
2.16866946544309e-09,0.369890350029154,0.374,0.238,2.58396966807544e-05,8,AAEL007804
2.97507613778784e-09,0.35853514013296,0.396,0.258,3.54480321817422e-05,8,AAEL001492
6.52033828051886e-09,0.356036555255526,0.445,0.305,7.76898306123822e-05,8,AAEL006947
7.23536762765127e-09,0.334587780602107,0.551,0.409,8.62094052834648e-05,8,AAEL001207
1.65458569775279e-08,0.269449419844444,0.7,0.539,0.000197143885887245,8,AAEL022718
4.0956418657697e-08,0.341685928012108,0.467,0.338,0.00048799572830646,8,AAEL014334
6.04075093304661e-08,0.261305800950048,0.714,0.562,0.000719755473672504,8,AAEL020456
7.1128844618387e-08,0.259881798319749,0.573,0.467,0.000847500183628082,8,AAEL004699
1.20446859025861e-07,0.250600464234445,0.714,0.597,0.00143512432529313,8,AAEL018234
1.32158099082456e-07,0.343231997031949,0.344,0.224,0.00157466375056747,8,AAEL019811
1.56302701892407e-07,0.265170091253321,0.524,0.404,0.00186234669304803,8,AAEL024330
2.92375828250946e-07,0.350544903575687,0.322,0.212,0.00348365799361002,8,AAEL023993
2.22957026340816e-06,0.345288301485946,0.286,0.189,0.0265653296885082,8,AAEL011125
2.24268829194122e-06,0.280207317580807,0.26,0.158,0.0267216309984796,8,AAEL026914
2.99843897782721e-06,0.270832820211757,0.427,0.323,0.0357264004208112,8,AAEL023046
3.68323402649994e-06,0.275097359536708,0.291,0.19,0.0438857334257467,8,AAEL006004
9.76685492932176e-06,0.287527174637669,0.282,0.183,0.116372076482869,8,AAEL005840
1.445365022454e-05,0.271815188289668,0.37,0.278,0.172215242425395,8,AAEL022542
6.36169082044576e-05,0.268062883338174,0.304,0.21,0.757995461256113,8,AAEL009541
0.000157308567442256,0.360270962101831,0.326,0.253,1,8,AAEL019502
0.000915862242105421,0.254185234363266,0.3,0.232,1,8,AAEL028002
5.83064198339734e-288,1.51200169314233,0.886,0.088,6.94720992321793e-284,9,AAEL006644
2.64139804792766e-139,1.19224996904265,0.815,0.162,3.14722577410581e-135,9,AAEL005754
1.84892112640518e-125,1.1283430759333,0.728,0.131,2.20298952211178e-121,9,AAEL011013
3.34675873276183e-118,1.21825891250711,0.935,0.314,3.98766303008572e-114,9,AAEL027661
8.14563835079507e-105,1.0691281630462,0.712,0.151,9.70552809497233e-101,9,AAEL001815
1.57594176124091e-104,0.9494848886724,0.609,0.106,1.87773460851854e-100,9,AAEL024025
1.56011152479925e-102,0.792176669873475,1,0.749,1.85887288179831e-98,9,AAEL007143
1.80837293504485e-97,0.73303379114793,1,0.799,2.15467635210594e-93,9,AAEL019849
2.68652848471437e-89,1.06922892248253,0.924,0.391,3.20099868953717e-85,9,AAEL007146
1.26009513190857e-86,1.0339087096408,0.848,0.265,1.50140334966906e-82,9,AAEL003794
6.36212232155267e-86,0.803815880811282,0.995,0.664,7.58046874613e-82,9,AAEL003283
5.87448816828089e-83,0.901344711895703,0.62,0.137,6.99945265250667e-79,9,AAEL026418
2.31682015813754e-80,0.526945669667487,1,0.848,2.76049121842088e-76,9,AAEL010541
1.24241209897227e-78,0.553282888816613,0.989,0.815,1.48033401592546e-74,9,AAEL028101
1.61731199536142e-77,0.921679215833748,0.696,0.179,1.92702724247313e-73,9,AAEL019489
3.12246877646026e-77,0.981691013768443,0.88,0.346,3.72042154715239e-73,9,AAEL019904
2.25027574833956e-74,0.620059390576802,1,0.774,2.68120355414658e-70,9,AAEL021100
2.27079383290408e-74,0.572327425098945,0.989,0.797,2.70565085190521e-70,9,AAEL008916
2.39416582075184e-72,0.707170373681061,0.995,0.708,2.85264857542582e-68,9,AAEL004217
4.78288957678037e-72,0.844683243421748,0.984,0.503,5.69881293073382e-68,9,AAEL025638
1.5369090337288e-69,0.515189999052077,0.995,0.84,1.83122711368786e-65,9,AAEL009375
1.29635103156613e-65,0.895252757809996,0.75,0.221,1.54460225411104e-61,9,AAEL018154
2.04768614332328e-65,0.907731196561965,0.783,0.28,2.43981803976969e-61,9,AAEL022610
8.19170020222546e-64,0.595376311081575,0.995,0.758,9.76041079095164e-60,9,AAEL009761
1.0293287673358e-63,0.611396215881415,0.995,0.728,1.22644522628061e-59,9,AAEL000788
1.38878251269503e-61,0.435855147694385,1,0.846,1.65473436387613e-57,9,AAEL013277
4.33670484027216e-61,0.867209669639809,0.848,0.358,5.16718381718428e-57,9,AAEL019757
8.38441992713155e-58,0.802542814732216,0.69,0.195,9.99003634317724e-54,9,AAEL006932
2.07884100160358e-56,0.556493515233428,1,0.77,2.47693905341066e-52,9,AAEL019573
9.9865767174413e-55,0.753949501673449,0.924,0.483,1.18990061588313e-50,9,AAEL005834
1.74167798250713e-53,0.828781153916818,0.777,0.328,2.07520931615724e-49,9,AAEL006844
5.72792621696819e-53,0.779132090413174,0.842,0.404,6.82482408751759e-49,9,AAEL019484
6.42037123734329e-52,0.751866723994925,0.902,0.513,7.64987232929453e-48,9,AAEL012887
6.4394961510356e-50,0.667493419977559,0.951,0.578,7.67265966395892e-46,9,AAEL023374
9.82600168309704e-50,0.667955484129357,0.908,0.561,1.17076810054101e-45,9,AAEL007034
2.19062392315257e-49,0.599982332968351,0.364,0.072,2.61012840443628e-45,9,AAEL024480
8.68867981116658e-49,0.816801323132323,0.766,0.349,1.0352561995005e-44,9,AAEL002220
1.73977553904598e-48,0.418822760266676,1,0.871,2.07294255477329e-44,9,AAEL008010
2.41519748327472e-47,0.639011401916865,0.94,0.594,2.87770780132183e-43,9,AAEL003133
1.15082274347732e-46,0.663531200898968,0.929,0.559,1.37120529885322e-42,9,AAEL026323
2.14432900281962e-46,0.673789964746837,0.478,0.124,2.55496800685958e-42,9,AAEL012139
1.5378636883854e-45,0.745260569243117,0.826,0.35,1.83236458471121e-41,9,AAEL025418
8.17642609501063e-44,0.63694573670583,0.984,0.623,9.74221169220517e-40,9,AAEL019970
1.61210230536349e-42,0.688851559211898,0.859,0.457,1.9208198968406e-38,9,AAEL022003
3.3322518194961e-42,0.340314033311057,0.995,0.886,3.9703780429296e-38,9,AAEL019710
3.62493401553927e-42,0.608843398232911,0.44,0.113,4.31910887951504e-38,9,AAEL005657
1.27246968692272e-41,0.638686791719766,0.924,0.557,1.51614763196842e-37,9,AAEL020456
2.56776683522017e-41,0.619046865098219,0.918,0.578,3.05949418416483e-37,9,AAEL000243
3.24363773528701e-41,0.581339990012904,0.957,0.619,3.86479436159448e-37,9,AAEL024490
8.28923973499065e-40,0.754573687716959,0.641,0.253,9.87662914424136e-36,9,AAEL022190
1.31243586558427e-39,0.740319373111498,0.674,0.27,1.56376733384366e-35,9,AAEL022876
1.52132253377681e-39,0.592386066165584,0.424,0.108,1.81265579899507e-35,9,AAEL025380
4.29204927247558e-38,0.446588162608171,0.962,0.76,5.11397670815466e-34,9,AAEL003111
5.40679568605313e-38,0.711352427424655,0.674,0.296,6.4421970599323e-34,9,AAEL010883
3.79341490557303e-37,0.579695847967554,0.946,0.607,4.51985385999027e-33,9,AAEL027655
4.65657746482753e-36,0.447755074577481,0.984,0.777,5.54831204934201e-32,9,AAEL019706
1.23807480220614e-35,0.504650986043211,0.31,0.069,1.47516612682861e-31,9,AAEL001403
1.98464125621551e-35,0.384191968599934,0.946,0.786,2.36470005678078e-31,9,AAEL008639
7.84436673176631e-35,0.640595748498894,0.766,0.342,9.34656296089955e-31,9,AAEL019508
5.59309830136624e-34,0.546676388068977,0.38,0.102,6.66417662607787e-30,9,AAEL019599
6.03065960956384e-34,0.580630941954309,0.891,0.533,7.18553092479531e-30,9,AAEL021479
4.27475520088796e-33,0.555002662491783,0.859,0.542,5.09337082185801e-29,9,AAEL012412
3.92966162969643e-32,0.489154665297735,0.929,0.661,4.6821918317833e-28,9,AAEL012911
2.10833013734259e-31,0.518116346811904,0.946,0.637,2.51207535864369e-27,9,AAEL026260
6.20459337545952e-31,0.542782074520541,0.897,0.576,7.39277300686001e-27,9,AAEL005149
9.80474854368392e-31,0.482492366717781,0.326,0.084,1.16823578897994e-26,9,AAEL011716
1.20867221595683e-30,0.500479038085323,0.891,0.624,1.44013294531257e-26,9,AAEL004389
2.69852851727688e-30,0.530926636170999,0.918,0.61,3.2152967283354e-26,9,AAEL019766
2.48023629928657e-29,0.341153710799831,0.978,0.822,2.95520155059995e-25,9,AAEL020403
1.84280842590257e-28,0.579866979494437,0.462,0.169,2.19570623946291e-24,9,AAEL010294
1.19140126938256e-27,0.579689988589106,0.462,0.167,1.41955461246932e-23,9,AAEL013209
1.41636466355545e-27,0.274973457346158,0.995,0.904,1.68759849662632e-23,9,AAEL013723
1.4282725752283e-27,0.410093988229087,0.94,0.722,1.70178677338452e-23,9,AAEL005945
1.51724680668889e-27,0.586174686698647,0.674,0.321,1.80779957016981e-23,9,AAEL019982
7.51350719924665e-27,0.45910218992467,0.87,0.62,8.95234382790238e-23,9,AAEL001343
1.22109312278361e-26,0.296480836390069,0.973,0.851,1.45493245579668e-22,9,AAEL019660
2.5223151388613e-26,0.580636804451603,0.582,0.25,3.00533848795324e-22,9,AAEL007105
4.25995212513116e-26,0.498520997382629,0.848,0.563,5.07573295709378e-22,9,AAEL004488
9.07378223979638e-26,0.551775740593448,0.821,0.472,1.08114115387174e-21,9,AAEL001010
1.0552383709438e-24,0.556548813694602,0.652,0.32,1.25731651897954e-20,9,AAEL024410
5.76836359414055e-24,0.388559065744411,0.902,0.689,6.87300522241846e-20,9,AAEL009755
3.21561153710834e-23,0.439415575716577,0.859,0.62,3.83140114646459e-19,9,AAEL014853
5.06101322505835e-23,0.355192557667205,0.929,0.732,6.03019725765702e-19,9,AAEL019424
7.42756331561681e-23,0.460876605984794,0.777,0.479,8.84994169055743e-19,9,AAEL027150
9.36755533018122e-23,0.362189098094994,0.261,0.069,1.11614421759109e-18,9,AAEL019850
1.2972560327336e-22,0.512218053285663,0.647,0.339,1.54568056300208e-18,9,AAEL015593
1.22121093601085e-21,0.513309777967317,0.707,0.427,1.45507283025693e-17,9,AAEL020834
1.25630488288129e-21,0.514733568160888,0.712,0.4,1.49688726795306e-17,9,AAEL024330
1.55095874291982e-21,0.501136890254221,0.777,0.465,1.84796734218896e-17,9,AAEL025736
2.94384590340457e-21,0.33300290240127,0.897,0.751,3.50759239390654e-17,9,AAEL019444
3.23436797669291e-21,0.430276944513704,0.288,0.086,3.85374944422961e-17,9,AAEL021449
8.56846317831829e-21,0.500115467488689,0.652,0.352,1.02093238769662e-16,9,AAEL001447
9.36967269446387e-21,0.382961043995171,0.853,0.64,1.11639650154537e-16,9,AAEL019652
2.79614947209498e-20,0.489114381945514,0.679,0.393,3.33161209600117e-16,9,AAEL000994
5.27985503134188e-20,0.417311731583315,0.859,0.614,6.29094726984385e-16,9,AAEL002518
4.93807334240252e-19,0.489189608636106,0.56,0.272,5.8837143874726e-15,9,AAEL025006
1.30127355550445e-18,0.420176800099317,0.783,0.551,1.55046744138356e-14,9,AAEL001894
1.42913311342894e-18,0.509298319965577,0.582,0.303,1.70281210465058e-14,9,AAEL006947
2.71379211185316e-18,0.393612421191235,0.886,0.634,3.23348330127303e-14,9,AAEL008055
3.78389761948346e-18,0.472761184603052,0.674,0.37,4.50851401361454e-14,9,AAEL000324
1.77092320940587e-17,0.372362794432035,0.842,0.624,2.11005500400709e-13,9,AAEL011575
1.78342342705175e-17,0.45570815261527,0.484,0.219,2.12494901333216e-13,9,AAEL017455
2.03553590092722e-17,0.328086256608022,0.87,0.702,2.42534102595478e-13,9,AAEL019784
4.79783759063136e-17,0.424137915105829,0.734,0.469,5.71662348923727e-13,9,AAEL021432
6.78571217024438e-17,0.459677401934348,0.636,0.384,8.08517605084618e-13,9,AAEL019566
7.88347926756647e-17,0.381657505237728,0.935,0.675,9.39316554730544e-13,9,AAEL019572
9.20376451946904e-17,0.366935837929079,0.902,0.675,1.09662854249474e-12,9,AAEL019667
1.05789072763888e-16,0.337081721800323,0.891,0.688,1.26047680198173e-12,9,AAEL007245
2.24639982694343e-16,0.322182059702951,0.87,0.688,2.6765853938031e-12,9,AAEL008634
2.82860938493697e-16,0.334951420057122,0.94,0.728,3.3702880821524e-12,9,AAEL020570
5.72738267697956e-16,0.295711175429391,0.908,0.764,6.82417645962114e-12,9,AAEL023658
1.33798063059351e-15,0.433728247701439,0.674,0.426,1.59420392135217e-11,9,AAEL003115
4.16145491580295e-15,0.437506687722129,0.538,0.29,4.95837353217922e-11,9,AAEL019765
4.93357052111798e-15,0.386473345403052,0.837,0.594,5.87834927591207e-11,9,AAEL018234
8.12977872172614e-15,0.347939620172638,0.864,0.643,9.6866313469367e-11,9,AAEL019917
8.15617619766249e-15,0.39694461707756,0.761,0.497,9.71808393951486e-11,9,AAEL019455
2.02739877472417e-14,0.418521631445673,0.467,0.237,2.41564564008385e-10,9,AAEL008356
9.15585434896242e-14,0.409810631462717,0.587,0.312,1.09092004567887e-09,9,AAEL002456
