"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG12177",0,3.21553312325481,0.71,0.062,0,"7","CG12177"
"axo",0,3.16035859203169,0.799,0.021,0,"7","axo"
"DNaseII",0,3.15437379766697,0.675,0.022,0,"7","DNaseII"
"mgl2",0,3.08091183995685,0.902,0.199,0,"7","mgl"
"zyd",0,3.07453224253841,0.751,0.023,0,"7","zyd"
"CG42613",0,3.05321073315651,0.992,0.605,0,"7","CG42613"
"N1",0,3.05157608836678,0.773,0.038,0,"7","N"
"Idgf31",0,3.03887165636103,0.813,0.041,0,"7","Idgf3"
"CG57581",0,3.0371994133363,0.962,0.315,0,"7","CG5758"
"CG31663",0,3.02144896462899,0.74,0.02,0,"7","CG31663"
"CG7509",0,3.0151834551512,0.331,0.011,0,"7","CG7509"
"CG15451",0,2.99082661483542,0.858,0.07,0,"7","CG1545"
"Treh1",0,2.95925623667039,0.852,0.126,0,"7","Treh"
"Picot1",0,2.95476432525276,0.672,0.042,0,"7","Picot"
"GstE21",0,2.94988323386738,0.869,0.07,0,"7","GstE2"
"CG10514",0,2.91618172402752,0.554,0.018,0,"7","CG10514"
"dally1",0,2.91118121316912,0.859,0.353,0,"7","dally"
"apolpp",0,2.90321779279915,0.543,0.031,0,"7","apolpp"
"Inx21",0,2.89088924639887,0.778,0.058,0,"7","Inx2"
"Npc2a1",0,2.8745749636745,0.868,0.159,0,"7","Npc2a"
"Ect3",0,2.86229973072419,0.329,0.019,0,"7","Ect3"
"CG11407",0,2.84948261390779,0.46,0.02,0,"7","CG11407"
"CG62871",0,2.82723542291422,0.781,0.057,0,"7","CG6287"
"Gs21",0,2.82698295885464,0.986,0.279,0,"7","Gs2"
"Inx3",0,2.82511643011095,0.669,0.021,0,"7","Inx3"
"hoe1",0,2.82436374883672,0.664,0.045,0,"7","hoe1"
"CG48291",0,2.82243592321989,0.78,0.06,0,"7","CG4829"
"CG31869",0,2.8168196017153,0.581,0.012,0,"7","CG31869"
"Dbi1",0,2.79787577263145,0.704,0.037,0,"7","Dbi"
"Sirup1",0,2.79762523664831,0.828,0.283,0,"7","Sirup"
"ogre1",0,2.78156471290039,0.871,0.082,0,"7","ogre"
"bdl1",0,2.76876125911218,0.758,0.069,0,"7","bdl"
"GstE121",0,2.75791899340508,0.823,0.09,0,"7","GstE12"
"ced-61",0,2.70566582319528,0.749,0.038,0,"7","ced-6"
"Pkn",0,2.69642993947031,0.73,0.104,0,"7","Pkn"
"CR45161",0,2.63557284353838,0.627,0.018,0,"7","CR45161"
"CG105271",0,2.6184030501221,0.76,0.116,0,"7","CG10527"
"CG320321",0,2.61691921641308,0.69,0.055,0,"7","CG32032"
"Tsp5D1",0,2.60589728511314,0.716,0.083,0,"7","Tsp5D"
"CG31974",0,2.59325296510142,0.63,0.023,0,"7","CG31974"
"ana",0,2.58261761586633,0.488,0.009,0,"7","ana"
"Pcyt2",0,2.58232335739777,0.575,0.03,0,"7","Pcyt2"
"mfas1",0,2.57668854471528,0.748,0.05,0,"7","mfas"
"GlcAT-P1",0,2.56691562601767,0.889,0.32,0,"7","GlcAT-P"
"CG6218",0,2.5562646397363,0.684,0.14,0,"7","CG6218"
"Cyp28a51",0,2.55469970860638,0.617,0.05,0,"7","Cyp28a5"
"Csas1",0,2.55106307599864,0.682,0.037,0,"7","Csas"
"SLC22A",0,2.55049035047701,0.537,0.012,0,"7","SLC22A"
"CG42235",0,2.54336120477614,0.612,0.014,0,"7","CG42235"
"CG9689",0,2.53424846361793,0.387,0.013,0,"7","CG9689"
"Idgf4",0,2.53050257608951,0.582,0.028,0,"7","Idgf4"
"Invadolysin1",0,2.48702916223381,0.714,0.151,0,"7","Invadolysin"
"Cyp9f21",0,2.46812285075686,0.688,0.048,0,"7","Cyp9f2"
"CG7966",0,2.45596639967654,0.523,0.018,0,"7","CG7966"
"GILT31",0,2.44260769907053,0.478,0.056,0,"7","GILT3"
"alrm1",0,2.43726621300205,0.599,0.131,0,"7","alrm"
"aay1",0,2.42185730764891,0.608,0.062,0,"7","aay"
"CG129261",0,2.41034726606365,0.645,0.031,0,"7","CG12926"
"AnxB91",0,2.39091736455683,0.721,0.075,0,"7","AnxB9"
"CR43259",0,2.38282357066116,0.583,0.016,0,"7","CR43259"
"Aldh",0,2.37492416042864,0.673,0.052,0,"7","Aldh"
"Got11",0,2.35308647984133,0.79,0.176,0,"7","Got1"
"Adgf-D1",0,2.34570715010131,0.648,0.075,0,"7","Adgf-D"
"CG127301",0,2.32844214425971,0.737,0.097,0,"7","CG12730"
"CDase",0,2.3249929860109,0.6,0.016,0,"7","CDase"
"Mdh11",0,2.32225337442147,0.903,0.361,0,"7","Mdh1"
"CR404691",0,2.31941635216657,0.571,0.132,0,"7","CR40469"
"Gel",0,2.31463545264153,0.553,0.03,0,"7","Gel"
"Est-Q",0,2.30935736156035,0.4,0.012,0,"7","Est-Q"
"Oatp58Dc",0,2.29407488089972,0.577,0.012,0,"7","Oatp58Dc"
"eEF1alpha11",0,2.29211944542713,0.932,0.418,0,"7","eEF1alpha1"
"CG302851",0,2.28830315414729,0.64,0.044,0,"7","CG30285"
"GstE11",0,2.28697819485202,0.606,0.043,0,"7","GstE1"
"CG2852",0,2.27270821513895,0.949,0.645,0,"7","CG2852"
"CG146881",0,2.26760904367284,0.603,0.052,0,"7","CG14688"
"Lsd-21",0,2.26597140994511,0.534,0.025,0,"7","Lsd-2"
"CG2277",0,2.25651328748032,0.629,0.122,0,"7","CG2277"
"nemy",0,2.2564058425699,0.485,0.026,0,"7","nemy"
"CG93941",0,2.25434042586371,0.946,0.184,0,"7","CG9394"
"CG123551",0,2.24907057342267,0.808,0.307,0,"7","CG12355"
"CG5404",0,2.23794461898019,0.501,0.008,0,"7","CG5404"
"CG178961",0,2.23759200604432,0.66,0.097,0,"7","CG17896"
"ninaB1",0,2.23660005488696,0.48,0.027,0,"7","ninaB"
"HDAC6",0,2.23586189120219,0.617,0.094,0,"7","HDAC6"
"wtrw",0,2.22629138698481,0.503,0.013,0,"7","wtrw"
"Timp",0,2.20431125496039,0.527,0.018,0,"7","Timp"
"Tsp42Ee1",0,2.20354730971601,0.791,0.291,0,"7","Tsp42Ee"
"CG87451",0,2.1990221411349,0.599,0.122,0,"7","CG8745"
"CG10863",0,2.19738978214479,0.595,0.09,0,"7","CG10863"
"Pdk1",0,2.18604166039644,0.705,0.152,0,"7","Pdk"
"Npc2b",0,2.17633422674132,0.404,0.028,0,"7","Npc2b"
"CG5254",0,2.15658985526766,0.515,0.022,0,"7","CG5254"
"ClC-a",0,2.14404035376553,0.508,0.009,0,"7","ClC-a"
"CG3168",0,2.11591824832757,0.48,0.028,0,"7","CG3168"
"CR433341",0,2.09733653720146,0.581,0.116,0,"7","CR43334"
"GILT21",0,2.09421804537668,0.502,0.029,0,"7","GILT2"
"fabp1",0,2.08624441280864,0.555,0.13,0,"7","fabp"
"RpL221",0,2.07972670683808,0.792,0.312,0,"7","RpL22"
"CR44107",0,2.07788739601684,0.426,0.011,0,"7","CR44107"
"CG150981",0,2.07489998170943,0.776,0.208,0,"7","CG15098"
"CAP",0,2.05623793608927,0.551,0.049,0,"7","CAP"
"CG1468",0,2.05251599717627,0.337,0.013,0,"7","CG1468"
"CG317051",0,2.04841224004898,0.886,0.105,0,"7","CG31705"
"CG313441",0,2.04756378129836,0.615,0.156,0,"7","CG31344"
"Elal",0,2.03502850205729,0.409,0.01,0,"7","Elal"
"CG9436",0,2.01619702635729,0.446,0.013,0,"7","CG9436"
"Idh",0,2.01554227414378,0.62,0.121,0,"7","Idh"
"CG137071",0,2.01286767385638,0.536,0.035,0,"7","CG13707"
"Ssk",0,2.00667564943161,0.384,0.03,0,"7","Ssk"
"Ugt86Dd1",0,1.99864573611552,0.441,0.022,0,"7","Ugt86Dd"
"Col4a1",0,1.98560488650668,0.469,0.016,0,"7","Col4a1"
"CG8312",0,1.97413037931249,0.416,0.017,0,"7","CG8312"
"CG94671",0,1.97359800089549,0.564,0.068,0,"7","CG9467"
"Irk3",0,1.93977325126737,0.421,0.022,0,"7","Irk3"
"CG44325",0,1.92526702186279,0.409,0.034,0,"7","CG44325"
"CG175081",0,1.90685410144357,0.76,0.323,0,"7","CG17508"
"Cys",0,1.90010935614087,0.322,0.039,0,"7","Cys"
"Mal-A5",0,1.88349535129717,0.463,0.015,0,"7","Mal-A5"
"CR44998",0,1.88111712140057,0.319,0.006,0,"7","CR44998"
"nuf",0,1.8802267618599,0.564,0.13,0,"7","nuf"
"ssp7",0,1.87742475870063,0.359,0.01,0,"7","ssp7"
"Hydr1",0,1.87313514970099,0.455,0.065,0,"7","Hydr1"
"repo1",0,1.84463514902164,0.515,0.023,0,"7","repo"
"CG9471",0,1.82949370589829,0.51,0.095,0,"7","CG9471"
"GLaz",0,1.82074991743682,0.367,0.014,0,"7","GLaz"
"santa-maria",0,1.82041289493154,0.442,0.017,0,"7","santa-maria"
"Irc",0,1.81278104398154,0.435,0.019,0,"7","Irc"
"CG2254",0,1.80093906519026,0.367,0.007,0,"7","CG2254"
"Tsp42Ea",0,1.76509502272663,0.439,0.036,0,"7","Tsp42Ea"
"AANATL2",0,1.7560122820303,0.411,0.016,0,"7","AANATL2"
"Cyp6a17",0,1.74624325333034,0.389,0.022,0,"7","Cyp6a17"
"CG6356",0,1.74489820458429,0.359,0.012,0,"7","CG6356"
"Sodh-2",0,1.74236594128401,0.344,0.026,0,"7","Sodh-2"
"CG10352",0,1.73595260755456,0.394,0.014,0,"7","CG10352"
"Cyp4g151",0,1.73581255722968,0.535,0.051,0,"7","Cyp4g15"
"Jheh3",0,1.71883243758831,0.411,0.016,0,"7","Jheh3"
"Nop17l",0,1.71498962160804,0.465,0.094,0,"7","Nop17l"
"Taldo",0,1.71493625877447,0.459,0.05,0,"7","Taldo"
"CG117911",0,1.71229497097596,0.492,0.052,0,"7","CG11791"
"Hnf4",0,1.69373591278223,0.393,0.019,0,"7","Hnf4"
"CG5888",0,1.69059367203832,0.449,0.019,0,"7","CG5888"
"myo1",0,1.68907380649526,0.477,0.059,0,"7","myo"
"GstD31",0,1.68544533243767,0.38,0.042,0,"7","GstD3"
"fng",0,1.68426247637423,0.437,0.017,0,"7","fng"
"CR170251",0,1.67991656718533,0.422,0.026,0,"7","CR17025"
"Rac21",0,1.67246268191516,0.483,0.037,0,"7","Rac2"
"mnd",0,1.65664558634453,0.395,0.042,0,"7","mnd"
"CG10311",0,1.65373813802973,0.37,0.015,0,"7","CG10311"
"spri",0,1.6443410971065,0.411,0.065,0,"7","spri"
"CG5793",0,1.64424478384968,0.43,0.042,0,"7","CG5793"
"CR450181",0,1.64179212270317,0.311,0.022,0,"7","CR45018"
"CG7737",0,1.64151398752811,0.429,0.042,0,"7","CG7737"
"E23",0,1.64021792976779,0.372,0.015,0,"7","E23"
"Galphai1",0,1.63621890235627,0.422,0.031,0,"7","Galphai"
"Orct",0,1.62400500252036,0.303,0.007,0,"7","Orct"
"Cyp12",0,1.61714529010452,0.971,0.813,0,"7","Cyp1"
"zfh22",0,1.59610648694879,0.572,0.13,0,"7","zfh2"
"pdgy1",0,1.59040686371532,0.423,0.039,0,"7","pdgy"
"CG136311",0,1.56764609098258,0.618,0.076,0,"7","CG13631"
"GstE6",0,1.56125682461957,0.295,0.023,0,"7","GstE6"
"CR45131",0,1.55826648588375,0.288,0.021,0,"7","CR45131"
"Tsp42Ef",0,1.54031617426774,0.405,0.028,0,"7","Tsp42Ef"
"Pino1",0,1.52528347200021,0.472,0.095,0,"7","Pino"
"CG11426",0,1.51014792024301,0.332,0.014,0,"7","CG11426"
"Gat1",0,1.5078586842303,0.752,0.135,0,"7","Gat"
"vvl",0,1.49433411160286,0.572,0.136,0,"7","vvl"
"Proc-R",0,1.48692311906955,0.348,0.008,0,"7","Proc-R"
"Jheh1",0,1.48570594381269,0.271,0.008,0,"7","Jheh1"
"l(1)G01931",0,1.48468738668975,0.482,0.103,0,"7","l(1)G0193"
"moody",0,1.48066959874869,0.336,0.008,0,"7","moody"
"kibra",0,1.47480464657646,0.37,0.029,0,"7","kibra"
"vkg",0,1.47368661530893,0.351,0.011,0,"7","vkg"
"Hexo21",0,1.42918791397164,0.395,0.051,0,"7","Hexo2"
"CG4302",0,1.42092720864062,0.321,0.013,0,"7","CG4302"
"CG7834",0,1.41145739109418,0.405,0.064,0,"7","CG7834"
"sgl",0,1.40913072432623,0.381,0.067,0,"7","sgl"
"CG131241",0,1.40535740866061,0.404,0.045,0,"7","CG13124"
"CG1146",0,1.40132367784683,0.275,0.01,0,"7","CG1146"
"CG32407",0,1.32399114480058,0.329,0.021,0,"7","CG32407"
"GstS1",0,1.31109588566216,0.286,0.026,0,"7","GstS1"
"CG3091",0,1.30220860609719,0.324,0.015,0,"7","CG3091"
"CalpB",0,1.29114886321349,0.316,0.04,0,"7","CalpB"
"Ork1",0,1.28970756366841,0.253,0.003,0,"7","Ork1"
"CG103651",0,1.28506336195808,0.37,0.057,0,"7","CG10365"
"betaTub97EF",0,1.2721206870815,0.313,0.019,0,"7","betaTub97EF"
"CR424911",0,1.27020662114789,0.279,0.03,0,"7","CR42491"
"CG436931",0,1.26149691088707,0.504,0.065,0,"7","CG43693"
"Ilp6",0,1.23301377440076,0.255,0.006,0,"7","Ilp6"
"Ect4",0,1.22910907954969,0.297,0.03,0,"7","Ect4"
"ine",0,1.20172005371591,0.286,0.016,0,"7","ine"
"yip2",0,1.19600527054225,0.306,0.025,0,"7","yip2"
"CG43313",0,1.1717030002994,0.275,0.005,0,"7","CG43313"
"Cyp6a13",0,1.16443488061475,0.283,0.008,0,"7","Cyp6a13"
"Zip71B",0,1.15950253070335,0.262,0.004,0,"7","Zip71B"
"CR310441",0,1.1593370094173,0.282,0.021,0,"7","CR31044"
"CG17739",0,1.13598420133675,0.283,0.022,0,"7","CG17739"
"CG12065",0,1.11212039172416,0.3,0.03,0,"7","CG12065"
"Syb1",0,1.09141478780482,0.314,0.03,0,"7","Syb"
"fog1",0,1.08445780906513,0.264,0.023,0,"7","fog"
"cry",0,1.08300615164187,0.287,0.028,0,"7","cry"
"pnt1",0,1.05859609398615,0.264,0.023,0,"7","pnt"
"Nep4",0,1.02392729999983,0.266,0.016,0,"7","Nep4"
"CG15371",7.79197668918438e-305,1.08313449172348,0.397,0.071,9.76802197756154e-301,"7","CG1537"
"Eno2",1.90594092876093e-295,1.36003095851272,0.96,0.796,2.3892875482947e-291,"7","Eno"
"Gabat2",2.66124749481875e-293,1.80008407046484,0.877,0.584,3.33613985950479e-289,"7","Gabat"
"RpLP21",2.30643817883052e-292,1.28436498301524,0.98,0.841,2.89135090098194e-288,"7","RpLP2"
"Sesn",5.63881452399054e-290,1.44481762790025,0.411,0.083,7.06881788727454e-286,"7","Sesn"
"RpLP12",1.33826140618512e-289,1.29856679641235,0.983,0.867,1.67764449879367e-285,"7","RpLP1"
"Oda1",3.4907279235227e-275,1.0578812968955,0.975,0.935,4.37597652492806e-271,"7","Oda"
"tkv",1.42542334403271e-268,1.32277182249443,0.355,0.067,1.7869107040794e-264,"7","tkv"
"CG67701",3.02337044874974e-263,1.51884595883384,0.971,0.882,3.79009719455267e-259,"7","CG6770"
"RpS291",7.22955132398841e-249,1.18055426877564,0.993,0.888,9.06296553975187e-245,"7","RpS29"
"CG31751",4.52876408756451e-247,1.49790076960698,0.539,0.168,5.67725866017086e-243,"7","CG31751"
"RpL13A1",8.20172106869067e-241,1.1503375814787,0.954,0.809,1.02816775317106e-236,"7","RpL13A"
"Mtl",1.04498770150576e-240,1.39773643333732,0.359,0.076,1.30999658260762e-236,"7","Mtl"
"Ssadh2",1.06513719031634e-238,1.50906325070393,0.685,0.294,1.33525598178057e-234,"7","Ssadh"
"RpL37A1",2.30254855924144e-232,1.11285517131929,0.963,0.811,2.88647487386506e-228,"7","RpL37A"
"Acsl",7.58053610389267e-230,1.46757599381833,0.501,0.154,9.50296005983985e-226,"7","Acsl"
"wal",8.83676755283724e-229,1.15807843188689,0.376,0.084,1.10777718042368e-224,"7","wal"
"RpS132",9.96453623758773e-221,1.12002575125934,0.939,0.784,1.249154262744e-216,"7","RpS13"
"mav",3.16661830832339e-220,1.12022046298832,0.28,0.05,3.96967271131421e-216,"7","mav"
"CG6084",2.59698454318851e-218,1.39191971116615,0.448,0.126,3.25557982334112e-214,"7","CG6084"
"CG7272",2.67327618125227e-216,1.3500579887591,0.383,0.094,3.35121902081785e-212,"7","CG7272"
"prage",3.78696819095761e-214,1.0417305231791,0.254,0.042,4.74734332418445e-210,"7","prage"
"RpL171",6.22755812790179e-213,1.20712520709421,0.928,0.755,7.80686686913768e-209,"7","RpL17"
"Eip71CD",6.2903842963583e-213,1.92824666214656,0.533,0.19,7.88562575391476e-209,"7","Eip71CD"
"mlt1",8.45731056189121e-207,1.60791205079913,0.738,0.42,1.06020845203868e-202,"7","mlt"
"CG124841",6.45133851707771e-203,1.92454921463121,0.488,0.164,8.08739796500862e-199,"7","CG12484"
"CG178411",1.16934676714785e-198,1.40864537652195,0.747,0.408,1.46589310729655e-194,"7","CG17841"
"GEFmeso",1.82254778632022e-197,1.06003493051421,0.254,0.045,2.28474590493102e-193,"7","GEFmeso"
"CG13581",1.13353716138359e-192,1.42640473140314,0.545,0.198,1.42100218551046e-188,"7","CG1358"
"CG156301",1.22621669158059e-188,1.18916473917631,0.406,0.112,1.53718524456543e-184,"7","CG15630"
"RpL10Ab1",2.77724311452104e-188,1.01438305208985,0.919,0.791,3.48155196836357e-184,"7","RpL10Ab"
"Adi1",4.42955593769001e-188,1.13833943866548,0.297,0.064,5.55289132348819e-184,"7","Adi1"
"Amph1",2.25268833737482e-185,1.41084540073599,0.594,0.25,2.82397009973307e-181,"7","Amph"
"spir1",1.41552812156605e-183,1.47320494930671,0.652,0.306,1.77450605319521e-179,"7","spir"
"Got21",8.15243156086846e-178,1.34004729132157,0.542,0.212,1.02198882047047e-173,"7","Got2"
"CG9932",1.52544887264125e-174,1.44732120947789,0.668,0.317,1.91230270674307e-170,"7","CG9932"
"Wwox",3.97691425875873e-167,1.0550994372975,0.284,0.065,4.98545971477995e-163,"7","Wwox"
"CG5273",5.3512106188024e-164,1.12631983746512,0.274,0.061,6.70827763173069e-160,"7","CG5273"
"sky2",3.8299277743273e-163,1.37134722249868,0.861,0.66,4.8011974578967e-159,"7","sky"
"RpL391",5.11732106604432e-163,1.05840586380537,0.897,0.71,6.41507368839316e-159,"7","RpL39"
"par-12",1.73238778609617e-162,1.36826995764864,0.682,0.374,2.17172132865016e-158,"7","par-1"
"Pglym782",3.06228233762815e-160,1.03215998838539,0.89,0.735,3.83887713845065e-156,"7","Pglym78"
"CG14777",2.34655317129471e-157,1.55100006255501,0.522,0.221,2.94163905553504e-153,"7","CG14777"
"Dscam11",7.37920740350273e-155,1.24783055153423,0.463,0.166,9.25057440103103e-151,"7","Dscam1"
"uzip",8.82065635685751e-155,1.31359042857583,0.513,0.205,1.10575748089566e-150,"7","uzip"
"CG16401",5.95438320681064e-151,1.37205755249785,0.667,0.39,7.46441478805782e-147,"7","CG1640"
"CG10960",2.57875624604378e-150,1.77418016210188,0.55,0.258,3.23272883004048e-146,"7","CG10960"
"Tpi2",9.30094583145754e-147,1.10170087936325,0.859,0.632,1.16596656943152e-142,"7","Tpi"
"CG70291",5.31379131738359e-146,1.37424092051351,0.636,0.329,6.66136879547207e-142,"7","CG7029"
"RpL271",6.35833781765216e-143,1.00777953166185,0.881,0.711,7.97081228820874e-139,"7","RpL27"
"rho1",1.94862642991776e-142,1.67479193760835,0.425,0.15,2.4427980925449e-138,"7","rho"
"CG106541",3.66221787766378e-142,1.15189842065647,0.431,0.156,4.59095633143931e-138,"7","CG10654"
"CG5455",6.83805187796135e-141,1.27837719627573,0.352,0.109,8.57218183421235e-137,"7","CG5455"
"Gapdh12",1.48361407052681e-139,1.05967892924883,0.873,0.638,1.85985859881241e-135,"7","Gapdh1"
"VhaM9.7-b1",1.81776957766156e-139,1.51157610066707,0.631,0.369,2.27875594255653e-135,"7","VhaM9.7-b"
"RpL411",1.91167464462463e-136,1.28183742347851,0.884,0.714,2.39647533450143e-132,"7","RpL41"
"cib1",1.41630357113367e-123,1.15842982048221,0.517,0.231,1.77547815677317e-119,"7","cib"
"Eaat2",5.91731017582824e-122,1.38474437797397,0.464,0.201,7.41794003641828e-118,"7","Eaat2"
"CG99171",7.99331360170909e-121,1.19655124649143,0.439,0.178,1.00204179311025e-116,"7","CG9917"
"aop1",7.41633614464439e-120,1.22468819023671,0.571,0.294,9.2971189909262e-116,"7","aop"
"CG423941",4.8963776527888e-119,1.02886805854459,0.391,0.139,6.13809902553604e-115,"7","CG42394"
"Tctp2",2.35978986386314e-118,1.03953365961193,0.787,0.565,2.95823257333883e-114,"7","Tctp"
"pcs1",8.01319650716675e-116,1.21445995419984,0.61,0.349,1.00453431413842e-111,"7","pcs"
"CG28621",1.34481542920621e-114,1.35514598647583,0.438,0.186,1.6858606220529e-110,"7","CG2862"
"eEF52",2.85971436196565e-114,1.06398365727107,0.709,0.486,3.58493792416014e-110,"7","eEF5"
"CG321031",2.76161273212851e-113,1.17351003606374,0.482,0.22,3.4619577209963e-109,"7","CG32103"
"nolo",6.20918385453966e-111,1.17737156356763,0.442,0.184,7.78383288005091e-107,"7","nolo"
"Nipsnap1",4.05325618513001e-103,1.10439455566778,0.627,0.386,5.08116195367898e-99,"7","Nipsnap"
"retm1",8.19448609159432e-100,1.02096989041622,0.48,0.228,1.02726077644226e-95,"7","retm"
"CLIP-1902",1.28262261848852e-97,1.06016151277489,0.746,0.577,1.60789571453721e-93,"7","CLIP-190"
"Fas1",2.16054088199757e-96,1.33879378950495,0.79,0.718,2.70845404967216e-92,"7","Fas1"
"Past1",1.2274375999028e-80,1.18486170588061,0.347,0.151,1.53871577523815e-76,"7","Past1"
"InR",6.63778232781309e-70,1.15712804469855,0.57,0.365,8.32112392614649e-66,"7","InR"
"Dop1R11",8.15046213430597e-70,1.15450920690627,0.434,0.23,1.0217419331566e-65,"7","Dop1R1"
"S1",2.53879819017677e-67,1.30147061850747,0.471,0.276,3.1826374112056e-63,"7","S"
"Sin3A",3.84684278514513e-66,1.22473700926369,0.487,0.292,4.82240211545794e-62,"7","Sin3A"
"scf1",8.12901469937752e-63,1.08937891025085,0.382,0.198,1.01905328271397e-58,"7","scf"
"COQ7",5.11995716951805e-58,1.37081655221334,0.476,0.306,6.41837830770783e-54,"7","COQ7"
"CG328501",1.09297228271031e-45,1.04020049091645,0.543,0.406,1.37015005360565e-41,"7","CG32850"
"Men-b1",1.08890475573872e-33,1.25867040690835,0.422,0.31,1.36505100179406e-29,"7","Men-b"
"Sp1",0,3.15332818220135,0.47,0.008,0,"8","Sp1"
"Optix",0,2.32421373350625,0.562,0.057,0,"8","Optix"
"Six4",0,1.88443395342179,0.264,0.004,0,"8","Six4"
"fd102C",0,1.8616400881478,0.421,0.009,0,"8","fd102C"
"salr",1.54136130786009e-175,1.17708270851416,0.32,0.068,1.9322505355334e-171,"8","salr"
"pros3",4.32982904844457e-106,1.16949704238582,0.903,0.701,5.42787369513011e-102,"8","pros"
"CG144591",7.15046888279651e-100,1.00438307050589,0.303,0.093,8.9638277914737e-96,"8","CG14459"
"spab3",1.12634753561605e-24,1.39176136511921,0.354,0.219,1.41198927064829e-20,"8","spab"
"disco",0,2.71761172111661,0.686,0.058,0,"9","disco"
"disco-r",0,2.16630702162545,0.551,0.055,0,"9","disco-r"
"CR44366",0,1.92956073365184,0.345,0.028,0,"9","CR44366"
"CG43689",6.53891805186896e-232,2.04192162850713,0.382,0.072,8.19718766982293e-228,"9","CG43689"
"CG312213",9.50367498487169e-184,1.31741683913611,0.958,0.717,1.19138069610351e-179,"9","CG31221"
"Sox102F",6.93389156297922e-163,1.26467309307288,0.31,0.064,8.69232646335075e-159,"9","Sox102F"
"SoxN1",1.95762669991487e-140,1.28490207376509,0.614,0.241,2.45408083101328e-136,"9","SoxN"
"rgn2",7.73091562984023e-106,1.3182559251029,0.539,0.243,9.69147583356771e-102,"9","rgn"
"bi1",3.71042739508344e-98,1.231543230591,0.52,0.216,4.6513917824766e-94,"9","bi"
"CG147623",1.01866053897431e-92,1.01591123938014,0.774,0.505,1.27699285165819e-88,"9","CG14762"
"wry1",5.79727807687665e-54,1.0172532689285,0.583,0.389,7.26746779717257e-50,"9","wry"
"trn1",2.54098803106597e-48,1.25899179142156,0.345,0.17,3.1853825957443e-44,"9","trn"
"CG441532",4.46580169424568e-39,1.00118583852695,0.374,0.211,5.59832900390638e-35,"9","CG44153"
"Gad11",0,3.3547724343073,0.891,0.158,0,"10","Gad1"
"CG149891",0,3.24663825671737,0.915,0.351,0,"10","CG14989"
"CG11294",0,2.64843083542399,0.664,0.035,0,"10","CG11294"
"Lim3",0,1.90706323422483,0.601,0.074,0,"10","Lim3"
"msi1",6.73467711398973e-213,1.46659629653134,0.941,0.59,8.44259123009752e-209,"10","msi"
"VGAT1",4.0596817539549e-201,1.48836250586616,0.592,0.188,5.08921704675786e-197,"10","VGAT"
"cpx4",2.96153423643801e-173,1.09352237994255,0.997,0.92,3.71257931879869e-169,"10","cpx"
"Eip63F-1",8.75907586967752e-162,1.56270385597544,0.657,0.27,1.09803775102277e-157,"10","Eip63F-1"
"CG15478",3.1242862021553e-157,1.10509933884774,0.269,0.049,3.91660518302188e-153,"10","CG15478"
"CG322251",1.0948596450559e-123,1.12725324383656,0.456,0.155,1.37251605104208e-119,"10","CG32225"
"Pvf3",5.18819185474876e-101,1.39344015065204,0.791,0.505,6.50391730911304e-97,"10","Pvf3"
"CG108043",4.70561183041492e-96,1.01478207442893,0.758,0.445,5.89895499060814e-92,"10","CG10804"
"CG137391",1.28963355272945e-75,1.04514736949112,0.686,0.416,1.61668462170164e-71,"10","CG13739"
"CG20822",1.78633612789243e-65,1.4362735010499,0.669,0.422,2.23935096992595e-61,"10","CG2082"
"CG88613",9.90664941382659e-44,1.05956344146155,0.547,0.357,1.2418975705173e-39,"10","CG8861"
"CG177161",2.15082341428402e-32,1.05941433204192,0.581,0.412,2.69627223214645e-28,"10","CG17716"
"bi2",3.34527981557768e-30,1.13045057110249,0.371,0.219,4.19364277680818e-26,"10","bi"
"acj6",0,2.66561750675228,0.851,0.086,0,"11","acj6"
"CR45223",0,2.36013491248519,0.464,0.036,0,"11","CR45223"
"fkh",0,1.98839169678144,0.712,0.101,0,"11","fkh"
"MRE23",9.10843953032613e-270,1.28314049922645,0.345,0.04,1.14183397952168e-265,"11","MRE23"
"salr1",4.01316182610739e-206,1.80067949283658,0.4,0.069,5.03089966520822e-202,"11","salr"
"CG14322",4.293889647157e-200,1.52064839656756,0.317,0.045,5.38282006167601e-196,"11","CG14322"
"bi3",4.06107304090077e-163,1.23599321818121,0.697,0.215,5.0909611640732e-159,"11","bi"
"salm",5.29812266655614e-156,1.29107610387201,0.255,0.037,6.64172657479477e-152,"11","salm"
"CG439021",3.27799973346768e-123,1.77294520534035,0.665,0.278,4.10930046587509e-119,"11","CG43902"
"rgn3",1.77126675814156e-104,1.23330804018837,0.611,0.243,2.22046000800626e-100,"11","rgn"
"beat-IIIc2",3.79049531027718e-92,1.96144132979337,0.646,0.306,4.75176492096347e-88,"11","beat-IIIc"
"CG437371",1.00735822287728e-81,1.03148737997293,0.851,0.58,1.26282426819895e-77,"11","CG43737"
"CG436581",9.64454736264883e-65,1.1583061152219,0.524,0.239,1.20904045738166e-60,"11","CG43658"
